post_id,timestamp,group,text_len,has_images,durable_score,keep,reason,topics,cluster
504,"nov 26, 2025 8:19:38 pm",Españoles que realmente se ayudan en Suiza,2020,1,8.73,1,informational,Working in Switzerland; Housing; Local rules in Geneva,Vida local: Ginebra (normas y multas)
505,"nov 28, 2025 8:14:19 am",Españoles que realmente se ayudan en Suiza,1373,1,6.58,1,informational,Swiss institutions; Immigration and permits; Working in Switzerland; Housing,Trámites: permisos y residencia
506,"nov 29, 2025 7:49:41 am",Españoles que realmente se ayudan en Suiza,1930,0,8.43,1,informational,Swiss institutions; Fraud alerts,Alertas: fraudes y estafas
507,"nov 29, 2025 1:35:21 pm",Españoles que realmente se ayudan en Suiza,1909,1,8.36,1,informational,Local rules in Geneva,Vida local: Ginebra (normas y multas)
508,"nov 29, 2025 8:24:09 pm",Españoles que realmente se ayudan en Suiza,2953,1,11.84,1,informational,Immigration and permits; Working in Switzerland; Health system; Community life,Trámites: permisos y residencia
509,"déc 02, 2025 2:59:34 am",EspaÑoles en Ginebra,25,1,0.08,0,low-density,(unclassified),Miscelánea (EspaÑoles en Ginebra)
510,"déc 06, 2025 10:11:27 am",Españoles que realmente se ayudan en Suiza,15,1,0.05,0,low-density,Local rules in Geneva,Vida local: Ginebra (normas y multas)
511,"déc 06, 2025 3:05:08 pm",Españoles que realmente se ayudan en Suiza,704,0,4.35,1,informational,Community life,Comunidad: vida del grupo
512,"déc 06, 2025 8:28:40 pm",Españoles que realmente se ayudan en Suiza,3421,1,13.40,1,informational,Swiss institutions; Immigration and permits; Swiss politics; Local rules in Geneva; Community life,Vida local: Ginebra (normas y multas)
513,"déc 08, 2025 8:35:55 pm",Españoles que realmente se ayudan en Suiza,2204,1,9.35,1,informational,Working in Switzerland; Health system,Salud: LAMal y sistema sanitario
514,"déc 09, 2025 1:27:13 pm",Españoles que realmente se ayudan en Suiza,980,1,5.27,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
515,"déc 09, 2025 8:05:10 pm",Españoles que realmente se ayudan en Suiza,1455,1,6.85,1,informational,Immigration and permits; Working in Switzerland,Trámites: permisos y residencia
516,"déc 11, 2025 8:22:12 am",Españoles que realmente se ayudan en Suiza,2135,1,9.12,1,informational,Events and culture,Vida local: eventos y cultura
517,"déc 11, 2025 1:35:58 pm",Españoles que realmente se ayudan en Suiza,1681,1,7.60,1,informational,Working in Switzerland; Health system; Local rules in Geneva,Vida local: Ginebra (normas y multas)
518,"déc 11, 2025 8:36:00 pm",Españoles que realmente se ayudan en Suiza,2007,1,8.69,1,informational,Health system; Local rules in Geneva; Fraud alerts; Community life,Alertas: fraudes y estafas
519,"déc 12, 2025 8:36:00 am",Españoles que realmente se ayudan en Suiza,2583,1,10.61,1,informational,Swiss institutions; Health system; Local rules in Geneva; Events and culture,Vida local: Ginebra (normas y multas)
520,"déc 12, 2025 12:20:28 pm",EspaÑoles en Ginebra,2637,1,10.79,1,informational,Swiss institutions; Health system; Local rules in Geneva; Events and culture,Vida local: Ginebra (normas y multas)
521,"déc 12, 2025 1:38:36 pm",Españoles que realmente se ayudan en Suiza,2130,1,9.10,1,informational,Community life,Comunidad: vida del grupo
522,"déc 12, 2025 8:28:29 pm",Españoles que realmente se ayudan en Suiza,1152,1,5.84,1,informational,Swiss institutions; Local rules in Geneva,Vida local: Ginebra (normas y multas)
523,"déc 13, 2025 8:27:23 am",Españoles que realmente se ayudan en Suiza,1939,1,8.46,1,informational,Swiss institutions,Miscelánea (Españoles que realmente se ayudan en Suiza)
524,"déc 15, 2025 8:23:10 am",Españoles que realmente se ayudan en Suiza,1798,1,7.99,1,informational,Working in Switzerland; Local rules in Geneva; Community life,Vida local: Ginebra (normas y multas)
525,"déc 16, 2025 8:26:12 am",Españoles que realmente se ayudan en Suiza,1320,1,6.40,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
526,"déc 16, 2025 1:37:49 pm",Españoles que realmente se ayudan en Suiza,2013,1,8.71,1,informational,Swiss institutions,Miscelánea (Españoles que realmente se ayudan en Suiza)
527,"déc 16, 2025 7:52:32 pm",Españoles que realmente se ayudan en Suiza,1972,1,8.57,1,informational,Swiss institutions; Local rules in Geneva,Vida local: Ginebra (normas y multas)
528,"déc 17, 2025 8:21:52 am",Españoles que realmente se ayudan en Suiza,1699,1,7.66,1,informational,Working in Switzerland; Swiss politics,"Trabajo: empleo, contratos y derechos"
529,"déc 17, 2025 7:30:01 pm",Españoles que realmente se ayudan en Suiza,1152,0,5.84,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
530,"déc 17, 2025 8:35:51 pm",Españoles que realmente se ayudan en Suiza,1275,1,6.25,1,informational,Swiss politics,Sistema suizo: política y democracia directa
531,"déc 18, 2025 7:12:42 am",Españoles que realmente se ayudan en Suiza,2117,1,9.06,1,informational,Health system; Fraud alerts,Alertas: fraudes y estafas
532,"déc 18, 2025 12:54:33 pm",Españoles que realmente se ayudan en Suiza,1455,1,6.85,1,informational,Cost of living; Fraud alerts; Community life,Alertas: fraudes y estafas
533,"déc 18, 2025 8:19:43 pm",Españoles que realmente se ayudan en Suiza,1643,1,7.48,1,informational,Working in Switzerland; Health system,Salud: LAMal y sistema sanitario
534,"déc 19, 2025 8:07:49 am",Españoles que realmente se ayudan en Suiza,1515,1,7.05,1,informational,Swiss institutions; Working in Switzerland; Housing; Health system; Fraud alerts; Community life,Alertas: fraudes y estafas
535,"déc 19, 2025 11:05:44 am",Españoles que realmente se ayudan en Suiza,13,1,0.04,0,low-density,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
536,"déc 19, 2025 8:23:00 pm",Españoles que realmente se ayudan en Suiza,1363,1,6.54,1,informational,Swiss institutions; Immigration and permits; Working in Switzerland,Trámites: permisos y residencia
537,"déc 20, 2025 1:26:04 pm",Españoles que realmente se ayudan en Suiza,1531,1,7.10,1,informational,Working in Switzerland; Housing,Vivienda: alquiler y contratos
538,"déc 21, 2025 8:16:28 am",Españoles que realmente se ayudan en Suiza,1592,1,7.31,1,informational,Swiss institutions; Health system; Community life,Salud: LAMal y sistema sanitario
539,"déc 21, 2025 1:37:02 pm",Españoles que realmente se ayudan en Suiza,3399,1,13.33,1,informational,Swiss institutions; Housing; Community life,Vivienda: alquiler y contratos
540,"déc 21, 2025 8:17:09 pm",Españoles que realmente se ayudan en Suiza,2135,1,9.12,1,informational,Swiss institutions; Health system,Salud: LAMal y sistema sanitario
541,"déc 22, 2025 8:26:05 am",Españoles que realmente se ayudan en Suiza,2533,1,10.44,1,informational,Cost of living; Fraud alerts; Community life,Alertas: fraudes y estafas
542,"déc 22, 2025 1:26:41 pm",Españoles que realmente se ayudan en Suiza,1821,1,8.07,1,informational,Cost of living; Health system,Salud: LAMal y sistema sanitario
543,"déc 22, 2025 8:34:58 pm",Españoles que realmente se ayudan en Suiza,2340,1,9.80,1,informational,Working in Switzerland; Cost of living,Vida práctica: coste de vida
544,"déc 23, 2025 8:49:41 am",Españoles que realmente se ayudan en Suiza,2782,1,11.27,1,informational,Health system; Local rules in Geneva; Community life,Vida local: Ginebra (normas y multas)
545,"déc 23, 2025 1:27:36 pm",Españoles que realmente se ayudan en Suiza,2098,1,8.99,1,informational,Swiss institutions; Immigration and permits; Working in Switzerland; Housing; Events and culture,Trámites: permisos y residencia
546,"déc 23, 2025 8:25:05 pm",Españoles que realmente se ayudan en Suiza,3681,1,14.27,1,informational,Working in Switzerland; Housing; Community life,Vivienda: alquiler y contratos
547,"déc 24, 2025 8:25:43 am",Españoles que realmente se ayudan en Suiza,743,1,4.48,1,informational,Cost of living,Vida práctica: coste de vida
548,"déc 24, 2025 1:25:07 pm",Españoles que realmente se ayudan en Suiza,1563,1,7.21,1,informational,Working in Switzerland; Health system,Salud: LAMal y sistema sanitario
549,"déc 25, 2025 8:05:02 am",Españoles que realmente se ayudan en Suiza,2249,1,9.50,1,informational,Local rules in Geneva,Vida local: Ginebra (normas y multas)
550,"déc 25, 2025 1:30:02 pm",Españoles que realmente se ayudan en Suiza,2038,1,8.79,1,informational,Working in Switzerland; Health system; Community life,Salud: LAMal y sistema sanitario
551,"déc 25, 2025 8:40:01 pm",Españoles que realmente se ayudan en Suiza,2289,1,9.63,1,informational,Swiss institutions; Immigration and permits; Working in Switzerland; Health system; Local rules in Geneva; Community life,Vida local: Ginebra (normas y multas)
552,"déc 26, 2025 8:25:02 am",Españoles que realmente se ayudan en Suiza,1829,1,8.10,1,informational,Swiss institutions; Immigration and permits; Working in Switzerland; Fraud alerts,Alertas: fraudes y estafas
553,"déc 26, 2025 1:25:02 pm",Españoles que realmente se ayudan en Suiza,3397,1,13.32,1,informational,Swiss institutions; Working in Switzerland; Cost of living; Health system,Salud: LAMal y sistema sanitario
554,"déc 26, 2025 8:33:36 pm",EspaÑoles en Ginebra,2158,1,9.19,1,informational,Swiss institutions; Housing; Cost of living; Swiss politics; Local rules in Geneva; Events and culture,Vida local: Ginebra (normas y multas)
555,"déc 26, 2025 8:42:20 pm",Españoles que realmente se ayudan en Suiza,2299,1,9.66,1,informational,Health system; Swiss politics; Community life,Salud: LAMal y sistema sanitario
556,"déc 27, 2025 8:45:01 am",Españoles que realmente se ayudan en Suiza,2826,1,11.42,1,informational,Working in Switzerland; Community life,"Trabajo: empleo, contratos y derechos"
557,"déc 27, 2025 8:25:01 pm",Españoles que realmente se ayudan en Suiza,1618,1,7.39,1,informational,Swiss institutions; Housing; Health system,Salud: LAMal y sistema sanitario
558,"déc 28, 2025 8:21:45 am",Españoles que realmente se ayudan en Suiza,1790,1,7.97,1,informational,Working in Switzerland; Community life,"Trabajo: empleo, contratos y derechos"
559,"déc 28, 2025 1:46:55 pm",Españoles que realmente se ayudan en Suiza,1573,1,7.24,1,informational,Immigration and permits; Local rules in Geneva,Vida local: Ginebra (normas y multas)
560,"déc 29, 2025 9:00:05 pm",Españoles que realmente se ayudan en Suiza,15,1,0.05,0,low-density,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
561,"jan 01, 2026 11:55:06 am",Españoles que realmente se ayudan en Suiza,1919,1,8.40,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
562,"jan 02, 2026 8:35:59 am",Españoles que realmente se ayudan en Suiza,2194,1,9.31,1,informational,Working in Switzerland; Local rules in Geneva,Vida local: Ginebra (normas y multas)
563,"jan 02, 2026 1:35:01 pm",Españoles que realmente se ayudan en Suiza,3007,1,12.02,1,informational,Swiss institutions; Immigration and permits; Working in Switzerland; Housing; Health system,Trámites: permisos y residencia
564,"jan 02, 2026 8:39:01 pm",Españoles que realmente se ayudan en Suiza,2190,1,9.30,1,informational,Swiss institutions,Miscelánea (Españoles que realmente se ayudan en Suiza)
565,"jan 03, 2026 8:20:01 am",Españoles que realmente se ayudan en Suiza,1728,1,7.76,1,informational,Swiss institutions; Swiss politics,Sistema suizo: política y democracia directa
566,"jan 03, 2026 1:45:00 pm",Españoles que realmente se ayudan en Suiza,2943,1,11.81,1,informational,Working in Switzerland; Health system; Local rules in Geneva,Vida local: Ginebra (normas y multas)
567,"jan 03, 2026 7:55:02 pm",Españoles que realmente se ayudan en Suiza,2217,1,9.39,1,informational,Health system,Salud: LAMal y sistema sanitario
568,"jan 04, 2026 8:15:01 am",Españoles que realmente se ayudan en Suiza,1541,1,7.14,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
569,"jan 04, 2026 1:35:02 pm",Españoles que realmente se ayudan en Suiza,1921,1,8.40,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
570,"jan 04, 2026 5:10:10 pm",Españoles que realmente se ayudan en Suiza,47,0,0.16,0,low-density,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
571,"jan 04, 2026 8:40:02 pm",Españoles que realmente se ayudan en Suiza,1777,1,7.92,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
572,"jan 05, 2026 8:10:00 am",Españoles que realmente se ayudan en Suiza,2868,1,11.56,1,informational,Working in Switzerland; Housing; Cost of living; Health system; Events and culture,Salud: LAMal y sistema sanitario
573,"jan 05, 2026 1:24:33 pm",Españoles que realmente se ayudan en Suiza,1635,1,7.45,1,informational,Local rules in Geneva,Vida local: Ginebra (normas y multas)
574,"jan 05, 2026 9:03:47 pm",Españoles que realmente se ayudan en Suiza,2189,1,9.30,1,informational,Health system; Events and culture,Salud: LAMal y sistema sanitario
575,"jan 06, 2026 8:19:14 am",Españoles que realmente se ayudan en Suiza,2686,1,10.95,1,informational,Swiss institutions; Working in Switzerland; Housing; Health system; Swiss politics,Salud: LAMal y sistema sanitario
576,"jan 06, 2026 1:28:24 pm",Españoles que realmente se ayudan en Suiza,2034,1,8.78,1,informational,Cost of living; Health system; Community life; Events and culture,Salud: LAMal y sistema sanitario
577,"jan 06, 2026 7:57:53 pm",Españoles que realmente se ayudan en Suiza,1649,1,7.50,1,informational,Housing; Local rules in Geneva,Vida local: Ginebra (normas y multas)
578,"jan 07, 2026 8:19:50 am",Españoles que realmente se ayudan en Suiza,2463,1,10.21,1,informational,Working in Switzerland; Health system,Salud: LAMal y sistema sanitario
579,"jan 07, 2026 1:28:27 pm",Españoles que realmente se ayudan en Suiza,2132,1,9.11,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
580,"jan 07, 2026 5:06:16 pm",Españoles que realmente se ayudan en Suiza,2416,1,10.05,1,informational,Immigration and permits; Working in Switzerland; Community life,Trámites: permisos y residencia
581,"jan 07, 2026 7:00:47 pm",Españoles que realmente se ayudan en Suiza,117,0,0.39,0,low-density,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
582,"jan 07, 2026 8:20:59 pm",Españoles que realmente se ayudan en Suiza,2586,1,10.62,1,informational,Swiss institutions; Events and culture,Vida local: eventos y cultura
583,"jan 08, 2026 8:29:39 am",Españoles que realmente se ayudan en Suiza,1628,1,7.43,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
584,"jan 08, 2026 1:22:41 pm",Españoles que realmente se ayudan en Suiza,2099,1,9.00,1,informational,Working in Switzerland; Health system; Local rules in Geneva; Events and culture,Vida local: Ginebra (normas y multas)
585,"jan 08, 2026 7:59:13 pm",Españoles que realmente se ayudan en Suiza,1722,1,7.74,1,informational,Housing; Local rules in Geneva,Vida local: Ginebra (normas y multas)
586,"jan 09, 2026 8:20:22 am",Españoles que realmente se ayudan en Suiza,1581,1,7.27,1,informational,Local rules in Geneva; Events and culture,Vida local: Ginebra (normas y multas)
587,"jan 09, 2026 11:11:09 am",Españoles que realmente se ayudan en Suiza,50,0,0.17,0,low-density,Fraud alerts,Alertas: fraudes y estafas
588,"jan 09, 2026 8:19:09 pm",Españoles que realmente se ayudan en Suiza,1783,1,7.94,1,informational,Swiss institutions; Working in Switzerland,"Trabajo: empleo, contratos y derechos"
589,"jan 10, 2026 8:14:35 am",Españoles que realmente se ayudan en Suiza,2256,1,9.52,1,informational,Working in Switzerland; Health system,Salud: LAMal y sistema sanitario
590,"jan 10, 2026 12:08:47 pm",Españoles que realmente se ayudan en Suiza,1731,1,7.77,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
591,"jan 10, 2026 3:50:04 pm",Españoles que realmente se ayudan en Suiza,1983,1,8.61,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
592,"jan 10, 2026 8:23:26 pm",Españoles que realmente se ayudan en Suiza,1611,1,7.37,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
593,"jan 11, 2026 8:35:30 am",Españoles que realmente se ayudan en Suiza,1215,1,6.05,1,informational,Local rules in Geneva,Vida local: Ginebra (normas y multas)
594,"jan 11, 2026 1:35:41 pm",Españoles que realmente se ayudan en Suiza,1412,1,6.71,1,informational,Working in Switzerland; Local rules in Geneva; Events and culture,Vida local: Ginebra (normas y multas)
595,"jan 11, 2026 1:39:55 pm",Españoles que realmente se ayudan en Suiza,2021,1,8.74,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
596,"jan 11, 2026 4:19:38 pm",Españoles que realmente se ayudan en Suiza,2182,1,9.27,1,informational,Cost of living; Health system; Community life,Salud: LAMal y sistema sanitario
597,"jan 12, 2026 8:12:07 am",Españoles que realmente se ayudan en Suiza,1585,1,7.28,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
598,"jan 12, 2026 8:20:26 pm",Españoles que realmente se ayudan en Suiza,1610,1,7.37,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
599,"jan 13, 2026 6:53:56 am",Españoles que realmente se ayudan en Suiza,72,0,2.24,0,low-density,Immigration and permits,Trámites: permisos y residencia
600,"jan 13, 2026 8:10:02 am",Españoles que realmente se ayudan en Suiza,2312,1,9.71,1,informational,Local rules in Geneva; Community life,Vida local: Ginebra (normas y multas)
601,"jan 13, 2026 1:25:01 pm",Españoles que realmente se ayudan en Suiza,2082,1,8.94,1,informational,(unclassified),Miscelánea (Españoles que realmente se ayudan en Suiza)
602,"jan 13, 2026 7:40:02 pm",Españoles que realmente se ayudan en Suiza,4719,1,17.73,1,informational,Swiss institutions; Working in Switzerland,"Trabajo: empleo, contratos y derechos"
603,"jan 14, 2026 8:17:02 am",Españoles que realmente se ayudan en Suiza,2079,1,8.93,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
604,"jan 14, 2026 1:25:01 pm",Españoles que realmente se ayudan en Suiza,2160,1,9.20,1,informational,Swiss institutions; Local rules in Geneva,Vida local: Ginebra (normas y multas)
605,"jan 14, 2026 7:50:02 pm",Españoles que realmente se ayudan en Suiza,4302,1,16.34,1,informational,Working in Switzerland,"Trabajo: empleo, contratos y derechos"
606,"jan 15, 2026 8:21:45 am",Españoles que realmente se ayudan en Suiza,2360,1,9.87,1,informational,Working in Switzerland; Housing; Health system; Events and culture,Salud: LAMal y sistema sanitario
